,Id,Rating,Genre,Director,Runtime
1431,1847,Not Rated,Musical and Performing Arts,George Sidney,107
1431,1847,Not Rated,Western,George Sidney,107
1432,1848,Restricted,Action and Adventure,Darren Aronofsky,85
1432,1848,Restricted,Art House and International,Darren Aronofsky,85
1432,1848,Restricted,Drama,Darren Aronofsky,85
1432,1848,Restricted,Mystery and Suspense,Darren Aronofsky,85
1432,1848,Restricted,Science Fiction and Fantasy,Darren Aronofsky,85
1432,1848,Restricted,Special Interest,Darren Aronofsky,85
1433,1849,Not Rated,Art House and International,Maud Linder,96
1433,1849,Not Rated,Comedy,Maud Linder,96
1433,1849,Not Rated,Documentary,Maud Linder,96
1433,1849,Not Rated,Television,Maud Linder,96
1434,1850,Parents Strongly Cautioned,Drama,Michael Rhodes,112
1435,1851,Not Rated,Animation,John Hubley|Faith Hubley,72
1435,1851,Not Rated,Special Interest,John Hubley|Faith Hubley,72
1436,1852,Not Rated,Art House and International,Alejandro Gamboa,100
1436,1852,Not Rated,Drama,Alejandro Gamboa,100
1437,1853,Parents Strongly Cautioned,Comedy,Sam Weisman,106
1438,1854,Parental Guidance Suggested,Action and Adventure,Robert Florey,68
1438,1854,Parental Guidance Suggested,Drama,Robert Florey,68
1438,1854,Parental Guidance Suggested,Romance,Robert Florey,68
1439,1855,General Audience,Action and Adventure,Unknown,90
1439,1855,General Audience,Kids and Family,Unknown,90
1439,1855,General Audience,Science Fiction and Fantasy,Unknown,90
1440,1857,Restricted,Action and Adventure,David Twohy,97
1440,1857,Restricted,Mystery and Suspense,David Twohy,97
1441,1858,General Audience,Classics,Boris Sagal,96
1441,1858,General Audience,Comedy,Boris Sagal,96
1441,1858,General Audience,Musical and Performing Arts,Boris Sagal,96
1441,1858,General Audience,Romance,Boris Sagal,96
1442,1859,Restricted,Action and Adventure,Andrzej Bartkowiak,99
1442,1859,Restricted,Drama,Andrzej Bartkowiak,99
1443,1860,Not Rated,Classics,Sam Peckinpah,94
1443,1860,Not Rated,Western,Sam Peckinpah,94
1444,1861,Restricted,Art House and International,Harry Bromley Davenport,80
1444,1861,Restricted,Horror,Harry Bromley Davenport,80
1444,1861,Restricted,Science Fiction and Fantasy,Harry Bromley Davenport,80
1445,1862,Parents Strongly Cautioned,Drama,Benson Lee,109
1445,1862,Parents Strongly Cautioned,Musical and Performing Arts,Benson Lee,109
1445,1862,Parents Strongly Cautioned,Special Interest,Benson Lee,109
1446,1863,Not Rated,Comedy,Gerald Thomas,86
1446,1863,Not Rated,Drama,Gerald Thomas,86
1447,1864,Not Rated,Drama,Jackie Earle Haley,94
1448,1865,Restricted,Drama,Craig Brewer,115
1449,1866,Not Rated,Classics,David Lean,98
1449,1866,Not Rated,Comedy,David Lean,98
1449,1866,Not Rated,Drama,David Lean,98
1449,1866,Not Rated,Romance,David Lean,98
1450,1867,General Audience,Action and Adventure,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,180
1450,1867,General Audience,Classics,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,180
1450,1867,General Audience,Drama,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,180
1450,1867,General Audience,Western,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,180
1451,1869,Restricted,Action and Adventure,Unknown,81
1452,1870,Restricted,Horror,Steve Miner,87
1453,1871,Restricted,Drama,Francis Ford Coppola,112
1454,1873,Restricted,Horror,Unknown,90
1455,1874,Restricted,Horror,Sompote Sands,91
1456,1875,Parents Strongly Cautioned,Comedy,Jason Bloom|James Bloom,87
1457,1876,Not Rated,Art House and International,Ann Hui,103
1457,1876,Not Rated,Drama,Ann Hui,103
1458,1877,Parents Strongly Cautioned,Action and Adventure,Peter Berg,92
1458,1877,Parents Strongly Cautioned,Comedy,Peter Berg,92
1458,1877,Parents Strongly Cautioned,Drama,Peter Berg,92
1459,1879,Parental Guidance Suggested,Art House and International,Mary McGuckian,120
1459,1879,Parental Guidance Suggested,Drama,Mary McGuckian,120
1459,1879,Parental Guidance Suggested,Faith and Spirituality,Mary McGuckian,120
1460,1880,Restricted,Horror,Kevin Tenney,98
1460,1880,Restricted,Mystery and Suspense,Kevin Tenney,98
1461,1881,Parental Guidance Suggested,Comedy,Chris Columbus,131
1461,1881,Parental Guidance Suggested,Drama,Chris Columbus,131
1461,1881,Parental Guidance Suggested,Science Fiction and Fantasy,Chris Columbus,131
1462,1882,Parental Guidance Suggested,Animation,Phil Johnston|Rich Moore,114
1462,1882,Parental Guidance Suggested,Comedy,Phil Johnston|Rich Moore,114
1462,1882,Parental Guidance Suggested,Kids and Family,Phil Johnston|Rich Moore,114
1462,1882,Parental Guidance Suggested,Science Fiction and Fantasy,Phil Johnston|Rich Moore,114
1463,1883,Parental Guidance Suggested,Action and Adventure,Michael Winner,114
1463,1883,Parental Guidance Suggested,Drama,Michael Winner,114
1463,1883,Parental Guidance Suggested,Mystery and Suspense,Michael Winner,114
1464,1884,Parents Strongly Cautioned,Comedy,David Zucker,83
1465,1885,Not Rated,Action and Adventure,Nathan Juran,103
1465,1885,Not Rated,Science Fiction and Fantasy,Nathan Juran,103
1466,1886,Parental Guidance Suggested,Action and Adventure,Ron Howard,140
1466,1886,Parental Guidance Suggested,Drama,Ron Howard,140
1467,1888,Restricted,Horror,Marc Ickx,92
1468,1889,Parental Guidance Suggested,Drama,Milos Forman,155
1469,1890,Restricted,Animation,Conrad Vernon|Greg Tiernan,89
1469,1890,Restricted,Comedy,Conrad Vernon|Greg Tiernan,89
1470,1891,Not Rated,Action and Adventure,Seijun Suzuki,89
1470,1891,Not Rated,Art House and International,Seijun Suzuki,89
1470,1891,Not Rated,Drama,Seijun Suzuki,89
1471,1892,Parental Guidance Suggested,Action and Adventure,Steven Spielberg,124
1471,1892,Parental Guidance Suggested,Drama,Steven Spielberg,124
1471,1892,Parental Guidance Suggested,Mystery and Suspense,Steven Spielberg,124
1472,1894,Restricted,Art House and International,Karel Reisz,127
1472,1894,Restricted,Drama,Karel Reisz,127
1472,1894,Restricted,Romance,Karel Reisz,127
1473,1896,Parental Guidance Suggested,Action and Adventure,Richard Marquand,133
1473,1896,Parental Guidance Suggested,Drama,Richard Marquand,133
1473,1896,Parental Guidance Suggested,Science Fiction and Fantasy,Richard Marquand,133
1474,1897,Not Rated,Comedy,Jonah Tulis,92
1475,1898,Restricted,Action and Adventure,Daniel Lee,103
1475,1898,Restricted,Art House and International,Daniel Lee,103
1475,1898,Restricted,Drama,Daniel Lee,103
1476,1899,Parental Guidance Suggested,Comedy,Tim Burton,93
1476,1899,Parental Guidance Suggested,Horror,Tim Burton,93
1476,1899,Parental Guidance Suggested,Science Fiction and Fantasy,Tim Burton,93
1477,1900,Restricted,Action and Adventure,Rick Cluchey,60
1477,1900,Restricted,Drama,Rick Cluchey,60
1478,1901,Restricted,Action and Adventure,Bharat Nalluri,104
1478,1901,Restricted,Art House and International,Bharat Nalluri,104
1478,1901,Restricted,Drama,Bharat Nalluri,104
1478,1901,Restricted,Mystery and Suspense,Bharat Nalluri,104
1479,1902,Not Rated,Horror,Robert Day,78
1479,1902,Not Rated,Mystery and Suspense,Robert Day,78
1480,1903,Restricted,Action and Adventure,Simon Hunter,111
1480,1903,Restricted,Science Fiction and Fantasy,Simon Hunter,111
1481,1905,Restricted,Art House and International,Jasmin Dizdar|Jasmine Bizdar,109
1481,1905,Restricted,Comedy,Jasmin Dizdar|Jasmine Bizdar,109
1481,1905,Restricted,Drama,Jasmin Dizdar|Jasmine Bizdar,109
1482,1907,Parents Strongly Cautioned,Animation,Hironobu Sakaguchi|Motonori Sakakibara|Jack Fletcher,106
1482,1907,Parents Strongly Cautioned,Science Fiction and Fantasy,Hironobu Sakaguchi|Motonori Sakakibara|Jack Fletcher,106
1483,1908,Not Rated,Science Fiction and Fantasy,John Krish,75
1483,1908,Not Rated,Romance,John Krish,75
1484,1910,Restricted,Drama,Nadine Labaki,123
1485,1911,Parental Guidance Suggested,Classics,Sidney Lumet,95
1485,1911,Parental Guidance Suggested,Drama,Sidney Lumet,95
1485,1911,Parental Guidance Suggested,Mystery and Suspense,Sidney Lumet,95
1486,1912,Parental Guidance Suggested,Comedy,Bill Duke,106
1488,1914,Restricted,Art House and International,Unknown,115
1488,1914,Restricted,Drama,Unknown,115
1489,1916,Not Rated,Drama,Colin Bucksey,100
1489,1916,Not Rated,Mystery and Suspense,Colin Bucksey,100
1489,1916,Not Rated,Television,Colin Bucksey,100
1490,1918,Not Rated,Action and Adventure,Henry MacRae|Harry McRae,290
1490,1918,Not Rated,Classics,Henry MacRae|Harry McRae,290
1490,1918,Not Rated,Documentary,Henry MacRae|Harry McRae,290
1491,1920,Not Rated,Action and Adventure,Shmuel Hasfari,100
1491,1920,Not Rated,Art House and International,Shmuel Hasfari,100
1491,1920,Not Rated,Drama,Shmuel Hasfari,100
1491,1920,Not Rated,Horror,Shmuel Hasfari,100
1491,1920,Not Rated,Mystery and Suspense,Shmuel Hasfari,100
1492,1922,Parents Strongly Cautioned,Comedy,Keenen Ivory Wayans,90
1493,1923,Parental Guidance Suggested,Comedy,Unknown,116
1493,1923,Parental Guidance Suggested,Drama,Unknown,116
1493,1923,Parental Guidance Suggested,Science Fiction and Fantasy,Unknown,116
1494,1924,Parents Strongly Cautioned,Action and Adventure,Curtis Hanson,112
1494,1924,Parents Strongly Cautioned,Drama,Curtis Hanson,112
1494,1924,Parents Strongly Cautioned,Mystery and Suspense,Curtis Hanson,112
1495,1926,Parents Strongly Cautioned,Action and Adventure,Matthew Robbins,92
1495,1926,Parents Strongly Cautioned,Drama,Matthew Robbins,92
1496,1927,Restricted,Drama,Paul Verhoeven,127
1496,1927,Restricted,Horror,Paul Verhoeven,127
1496,1927,Restricted,Mystery and Suspense,Paul Verhoeven,127
1496,1927,Restricted,Romance,Paul Verhoeven,127
1497,1929,Restricted,Drama,Milos Forman,158
1497,1929,Restricted,Musical and Performing Arts,Milos Forman,158
1498,1930,Parental Guidance Suggested,Action and Adventure,Guy Hamilton,102
1498,1930,Parental Guidance Suggested,Art House and International,Guy Hamilton,102
1498,1930,Parental Guidance Suggested,Classics,Guy Hamilton,102
1498,1930,Parental Guidance Suggested,Drama,Guy Hamilton,102
1498,1930,Parental Guidance Suggested,Mystery and Suspense,Guy Hamilton,102
1500,1932,Parents Strongly Cautioned,Comedy,Tom Dey,96
1500,1932,Parents Strongly Cautioned,Drama,Tom Dey,96
1500,1932,Parents Strongly Cautioned,Romance,Tom Dey,96
1501,1933,Restricted,Art House and International,Peter Greenaway,121
1501,1933,Restricted,Comedy,Peter Greenaway,121
1501,1933,Restricted,Drama,Peter Greenaway,121
1502,1935,Parents Strongly Cautioned,Action and Adventure,Alex Proyas,115
1502,1935,Parents Strongly Cautioned,Mystery and Suspense,Alex Proyas,115
1502,1935,Parents Strongly Cautioned,Science Fiction and Fantasy,Alex Proyas,115
1503,1937,Parents Strongly Cautioned,Drama,Unknown,120
1503,1937,Parents Strongly Cautioned,Romance,Unknown,120
1504,1938,Not Rated,Classics,Henry Koster,133
1504,1938,Not Rated,Comedy,Henry Koster,133
1504,1938,Not Rated,Musical and Performing Arts,Henry Koster,133
1504,1938,Not Rated,Romance,Henry Koster,133
1505,1939,Not Rated,Drama,Unknown,86
1505,1939,Not Rated,Special Interest,Unknown,86
1506,1940,Restricted,Comedy,Harald Zwart,93
1507,1941,Restricted,Comedy,Nancy Savoca,124
1507,1941,Restricted,Drama,Nancy Savoca,124
1507,1941,Restricted,Faith and Spirituality,Nancy Savoca,124
1508,1942,Not Rated,Comedy,Vishal Bhardwaj,147
1508,1942,Not Rated,Romance,Vishal Bhardwaj,147
1509,1943,Restricted,Art House and International,Unknown,94
1509,1943,Restricted,Drama,Unknown,94
1510,1944,Parents Strongly Cautioned,Action and Adventure,Michel Gondry,119
1510,1944,Parents Strongly Cautioned,Comedy,Michel Gondry,119
1510,1944,Parents Strongly Cautioned,Science Fiction and Fantasy,Michel Gondry,119
1511,1945,Parental Guidance Suggested,Comedy,Bobby Farrelly|Peter Farrelly,92
1512,1946,Restricted,Horror,James Wong,98
1512,1946,Restricted,Mystery and Suspense,James Wong,98
1513,1947,Parents Strongly Cautioned,Art House and International,Marleen Gorris,108
1513,1947,Parents Strongly Cautioned,Drama,Marleen Gorris,108
1514,1949,Parental Guidance Suggested,Comedy,Barnet Kellman,91
1514,1949,Parental Guidance Suggested,Romance,Barnet Kellman,91
1515,1950,Restricted,Action and Adventure,Andrew Davis,100
1515,1950,Restricted,Drama,Andrew Davis,100
1516,1951,Not Rated,Classics,Stuart Heisler,91
1516,1951,Not Rated,Drama,Stuart Heisler,91
1517,1952,Not Rated,Action and Adventure,Maclean Rogers,92
1517,1952,Not Rated,Drama,Maclean Rogers,92
1517,1952,Not Rated,Mystery and Suspense,Maclean Rogers,92
1518,1953,Restricted,Comedy,Ricki Stern|Anne Sundberg,84
1518,1953,Restricted,Documentary,Ricki Stern|Anne Sundberg,84
1518,1953,Restricted,Television,Ricki Stern|Anne Sundberg,84
1519,1955,Parents Strongly Cautioned,Drama,Clint Eastwood,135
1519,1955,Parents Strongly Cautioned,Romance,Clint Eastwood,135
1520,1956,Restricted,Art House and International,Jimmy Sangster,93
1520,1956,Restricted,Comedy,Jimmy Sangster,93
1520,1956,Restricted,Horror,Jimmy Sangster,93
1521,1957,Not Rated,Art House and International,Stefan Ruzowitzky,110
1521,1957,Not Rated,Comedy,Stefan Ruzowitzky,110
1521,1957,Not Rated,Drama,Stefan Ruzowitzky,110
1521,1957,Not Rated,Mystery and Suspense,Stefan Ruzowitzky,110
1522,1958,General Audience,Drama,Amir Motlagh,74
1523,1959,Restricted,Drama,Michael Winterbottom,90
1524,1960,Parents Strongly Cautioned,Drama,Ava DuVernay,127
1525,1961,Not Rated,Drama,Zhang Jun Zhao,90
1526,1962,Parents Strongly Cautioned,Comedy,Ridley Scott,116
1526,1962,Parents Strongly Cautioned,Drama,Ridley Scott,116
1527,1963,Restricted,Horror,Murray Fahey,89
1528,1965,General Audience,Animation,Robert Ramirez,73
1528,1965,General Audience,Kids and Family,Robert Ramirez,73
1529,1966,Parents Strongly Cautioned,Comedy,Tom DeCerchio|Tom De Cerchio,90
1530,1968,Parental Guidance Suggested,Comedy,Cameron Crowe,126
1530,1968,Parental Guidance Suggested,Drama,Cameron Crowe,126
1531,1969,Parental Guidance Suggested,Action and Adventure,Melvin Frank,104
1531,1969,Parental Guidance Suggested,Comedy,Melvin Frank,104
1531,1969,Parental Guidance Suggested,Western,Melvin Frank,104
1532,1970,Parents Strongly Cautioned,Comedy,Greg Beeman,90
1533,1971,Not Rated,Drama,Steven Hilliard Stern,93
1533,1971,Not Rated,Mystery and Suspense,Steven Hilliard Stern,93
1534,1972,Restricted,Action and Adventure,Stephen Sommers,106
1534,1972,Restricted,Mystery and Suspense,Stephen Sommers,106
1534,1972,Restricted,Science Fiction and Fantasy,Stephen Sommers,106
1535,1973,Restricted,Action and Adventure,George Kaczender,94
1535,1973,Restricted,Drama,George Kaczender,94
1535,1973,Restricted,Mystery and Suspense,George Kaczender,94
1535,1973,Restricted,Science Fiction and Fantasy,George Kaczender,94
1535,1973,Restricted,Special Interest,George Kaczender,94
1536,1975,Not Rated,Drama,Vikramaditya Motwane,142
1536,1975,Not Rated,Romance,Vikramaditya Motwane,142
1537,1976,Not Rated,Action and Adventure,Ciro Guerra,123
1537,1976,Not Rated,Art House and International,Ciro Guerra,123
1538,1977,Not Rated,Classics,Norman Taurog,90
1538,1977,Not Rated,Comedy,Norman Taurog,90
1538,1977,Not Rated,Musical and Performing Arts,Norman Taurog,90
1539,1978,Restricted,Art House and International,Unknown,102
1539,1978,Restricted,Drama,Unknown,102
1540,1979,General Audience,Classics,Michael Curtiz,103
1540,1979,General Audience,Drama,Michael Curtiz,103
1540,1979,General Audience,Mystery and Suspense,Michael Curtiz,103
1541,1980,Parents Strongly Cautioned,Action and Adventure,Joss Whedon,119
1541,1980,Parents Strongly Cautioned,Science Fiction and Fantasy,Joss Whedon,119
1542,1981,Not Rated,Comedy,Gauri Shinde,129
1542,1981,Not Rated,Drama,Gauri Shinde,129
1544,1983,General Audience,Action and Adventure,Burny Mattinson|Ron Clements|John Musker|Dave Michener,74
1544,1983,General Audience,Animation,Burny Mattinson|Ron Clements|John Musker|Dave Michener,74
1544,1983,General Audience,Kids and Family,Burny Mattinson|Ron Clements|John Musker|Dave Michener,74
1545,1985,Restricted,Horror,Sebastian Gutierrez,98
1545,1985,Restricted,Mystery and Suspense,Sebastian Gutierrez,98
1546,1986,Parental Guidance Suggested,Art House and International,Unknown,97
1546,1986,Parental Guidance Suggested,Comedy,Unknown,97
1546,1986,Parental Guidance Suggested,Drama,Unknown,97
1547,1987,Parents Strongly Cautioned,Comedy,Phil Alden Robinson,98
1548,1988,Restricted,Comedy,Les Rose,94
1549,1989,Not Rated,Art House and International,Unknown,101
1549,1989,Not Rated,Drama,Unknown,101
1550,1990,Restricted,Art House and International,Franco Brusati,112
1550,1990,Restricted,Comedy,Franco Brusati,112
1550,1990,Restricted,Drama,Franco Brusati,112
1551,1991,Restricted,Action and Adventure,Rick Rubin,92
1551,1991,Restricted,Drama,Rick Rubin,92
1552,1992,Restricted,Comedy,Joel Coen,116
1552,1992,Restricted,Drama,Joel Coen,116
1553,1993,Parental Guidance Suggested,Comedy,James Lapine,95
1554,1995,Parents Strongly Cautioned,Action and Adventure,Barry Sonnenfeld,107
1554,1995,Parents Strongly Cautioned,Comedy,Barry Sonnenfeld,107
1554,1995,Parents Strongly Cautioned,Western,Barry Sonnenfeld,107
1555,1996,Restricted,Action and Adventure,Unknown,106
1555,1996,Restricted,Horror,Unknown,106
1555,1996,Restricted,Mystery and Suspense,Unknown,106
1556,1997,Parental Guidance Suggested,Comedy,Steve Barron,88
1556,1997,Parental Guidance Suggested,Science Fiction and Fantasy,Steve Barron,88
1557,1998,General Audience,Classics,Gordon Douglas,111
1557,1998,General Audience,Comedy,Gordon Douglas,111
1557,1998,General Audience,Drama,Gordon Douglas,111
1557,1998,General Audience,Musical and Performing Arts,Gordon Douglas,111
1558,1999,Parental Guidance Suggested,Comedy,David Mickey Evans,101
1558,1999,Parental Guidance Suggested,Drama,David Mickey Evans,101
1558,1999,Parental Guidance Suggested,Kids and Family,David Mickey Evans,101
1558,1999,Parental Guidance Suggested,Sports and Fitness,David Mickey Evans,101
1559,2000,Restricted,Action and Adventure,Unknown,94
1559,2000,Restricted,Art House and International,Unknown,94
